,City,DOM,Year_Built,Beds,Sold_Price,Cost_per_sqft,Above_Grade_Finished_sqft,Lat,Lon,year,month,half_bath,full_bath
11559,Herndon,11,1988,4,600000,224.72,2670,38.997975,-77.385831,2020,5,1,2
11560,Springfield,11,1978,4,514000,470.27,1093,38.8907693,-77.3482828,2020,6,0,2
11561,Vienna,16,1983,4,815000,435.36,1872,38.8907693,-77.3482828,2020,5,1,3
11562,Alexandria,18,1963,3,440000,438.25,1004,38.8907693,-77.3482828,2020,6,0,2
11563,Herndon,4,1988,4,965000,290.75,3319,38.913967,-77.37518852,2020,6,1,4
11564,Herndon,4,1979,4,532500,376.59,1414,38.8907693,-77.3482828,2020,5,2,3
11565,Mclean,11,1966,4,1315000,418.79,3140,38.961423,-77.232827,2020,5,1,3
11566,Springfield,3,1982,3,565500,448.81,1260,38.8907693,-77.3482828,2020,5,0,3
11567,Reston,4,1983,4,1032000,262.2,3936,32.7440238,-90.0331404,2020,5,2,3
11568,Springfield,5,1975,4,730000,289.11,2525,38.8907693,-77.3482828,2020,6,1,3
11569,Burke,5,1980,5,725000,320.8,2260,38.8907693,-77.3482828,2020,5,1,3
11570,Reston,5,1994,5,875000,305.3,2866,32.7440238,-90.0331404,2020,5,1,3
11571,Fairfax,15,1965,5,620000,277.78,2232,38.831844,-77.275074,2020,5,0,2
11572,Mclean,4,1962,4,1180000,437.2,2699,38.8907693,-77.3482828,2020,6,0,3
11573,Fairfax,1,1966,5,560000,380.43,1472,38.850329,-77.374229,2020,4,0,3
11574,Fairfax,4,1978,3,727500,441.44,1648,38.842776,-77.370803,2020,6,0,3
11575,Herndon,40,1979,4,655000,367.77,1781,32.7440238,-90.0331404,2020,6,1,3
11577,Herndon,55,1979,4,740000,415.5,1781,32.7440238,-90.0331404,2021,12,1,3
11579,Alexandria,26,1964,4,725000,686.55,1056,38.8907693,-77.3482828,2020,6,0,2
11580,Centreville,5,1984,5,605000,230.74,2622,38.8907693,-77.3482828,2020,5,1,3
11581,Alexandria,3,1954,3,510000,510,1000,38.803305,-77.151884,2020,5,0,2
11582,Centreville,3,1987,4,645900,270.93,2384,38.8658142,-77.46071126,2020,5,1,3
11583,Burke,13,1978,4,708000,320.65,2208,38.79645,-77.315864,2020,6,1,3
11584,Burke,3,1977,4,701000,329.11,2130,38.8907693,-77.3482828,2020,5,2,2
11585,Vienna,2,1969,4,950000,383.68,2476,38.8907693,-77.3482828,2020,5,1,3
11586,Lorton,21,2003,3,620000,245.84,2522,38.8907693,-77.3482828,2020,6,1,3
11587,Alexandria,4,1964,4,552000,423.96,1302,38.78956,-77.104434,2020,5,0,2
11589,Alexandria,4,1964,4,693088,532.33,1302,38.78956,-77.104434,2023,2,0,2
11591,Alexandria,2,2012,4,935000,269.45,3470,38.885564,-77.359719,2020,5,1,3
11592,Fairfax,3,1977,3,524900,386.24,1359,38.8907693,-77.3482828,2020,5,0,2
11593,Fairfax Station,8,1986,5,899900,264.06,3408,38.8907693,-77.3482828,2020,5,1,3
11595,Fairfax Station,16,1986,5,1310000,384.39,3408,38.8907693,-77.3482828,2023,4,1,3
11597,Springfield,16,1957,5,575000,384.87,1494,38.803264,-77.177042,2020,6,0,3
11599,Springfield,1,1957,5,650000,435.07,1494,38.803264,-77.177042,2023,3,0,3
11601,Vienna,4,1983,6,1017800,269.19,3781,38.8907693,-77.3482828,2020,5,0,5
11602,Falls Church,32,1951,4,735000,455.96,1612,41.609803,-93.714112,2020,6,1,2
11603,Alexandria,7,1963,3,653000,438.84,1488,38.715348,-77.063796,2020,5,0,3
11604,Herndon,31,1987,3,505000,448.09,1127,38.8907693,-77.3482828,2020,6,0,2
11606,Herndon,42,1987,3,625000,554.57,1127,38.8907693,-77.3482828,2022,10,0,2
11608,Springfield,3,1957,3,500000,398.09,1256,38.8907693,-77.3482828,2020,4,0,3
11609,Springfield,9,1982,5,681600,318.8,2138,38.758018,-77.23672424,2020,5,1,2
11610,Annandale,1,1960,4,650000,417.74,1556,38.8907693,-77.3482828,2020,5,1,2
11611,Alexandria,5,1987,3,600000,351.91,1705,38.7691817,-77.1016881,2020,5,1,3
11613,Alexandria,12,1987,3,778000,456.3,1705,38.7691817,-77.1016881,2022,7,1,3
11615,Fairfax Station,0,1978,5,760000,397.49,1912,38.8907693,-77.3482828,2020,6,1,3
11616,Herndon,36,1985,4,625000,310.33,2014,38.8907693,-77.3482828,2020,6,1,3
11617,Fairfax,1,2019,4,1385000,335.68,4126,38.8907693,-77.3482828,2020,4,1,5
11618,Fairfax,16,1994,4,771000,252.79,3050,38.866491,-77.34715513,2020,6,1,2
11619,Springfield,12,1982,3,575000,322.67,1782,38.8907693,-77.3482828,2020,5,0,3
11620,Herndon,3,1985,4,625000,337.47,1852,38.934001,-77.39249,2020,5,1,2
11621,Reston,20,1976,4,567500,393.55,1442,38.9380565,-77.37480248,2020,6,1,2
11623,Reston,1,1976,4,630000,436.89,1442,38.9380565,-77.37480248,2021,6,1,2
11625,Fairfax,5,1962,4,550000,401.17,1371,38.844335,-77.331809,2020,5,1,2
11626,Alexandria,4,1972,4,625000,458.55,1363,38.8907693,-77.3482828,2020,5,0,3
11628,Alexandria,7,1972,4,725000,531.91,1363,38.8907693,-77.3482828,2021,9,0,3
11630,Annandale,1,1964,4,680000,475.19,1431,38.871571,-77.390498,2020,5,0,3
11631,Annandale,3,1964,4,740718,298.8,2479,38.829388,-77.230651,2020,5,0,3
11632,Centreville,9,1991,4,620000,248,2500,38.8907693,-77.3482828,2020,5,0,3
11633,Oak Hill,6,1987,3,604000,359.1,1682,38.8907693,-77.3482828,2020,5,2,2
11634,Alexandria,4,2012,4,725000,391.47,1852,38.79548885,-77.09812227,2020,5,1,3
11636,Alexandria,5,2012,4,825000,375,2200,38.79548885,-77.09812227,2021,8,1,3
11638,Fairfax,7,1951,5,679900,387.19,1756,38.8907693,-77.3482828,2020,6,0,2
11639,Great Falls,0,1995,6,1325000,249.34,5314,32.7440238,-90.0331404,2020,5,1,5
11640,Herndon,9,1983,4,629500,339.9,1852,38.930551,-77.39520828,2020,5,1,2
11641,Herndon,2,1994,4,933500,279.41,3341,38.912963,-77.39547412,2020,4,1,4
11642,Vienna,24,1973,4,825000,350.77,2352,38.902679,-77.296604,2020,6,1,2
11643,Alexandria,6,1975,5,819000,338.71,2418,38.8907693,-77.3482828,2020,6,1,3
11644,Alexandria,4,1974,4,445000,481.6,924,38.8907693,-77.3482828,2020,5,0,2
11645,Springfield,19,1954,3,462500,329.42,1404,38.8907693,-77.3482828,2020,5,0,2
11646,Herndon,12,2000,5,940000,215.35,4365,38.9411653,-77.3944705,2020,6,2,4
11647,Herndon,2,1980,5,540000,234.78,2300,38.8907693,-77.3482828,2020,4,1,2
11648,Fairfax,3,1989,4,691000,228.51,3024,38.89043,-77.342006,2020,5,1,4
11649,Springfield,53,1979,4,689000,258.54,2665,38.8907693,-77.3482828,2020,6,0,3
11650,Annandale,5,1944,3,511000,436.75,1170,38.8907693,-77.3482828,2020,5,0,2
11652,Annandale,28,1944,3,590000,504.27,1170,38.8907693,-77.3482828,2022,9,0,2
11654,Alexandria,15,1952,3,422500,374.56,1128,38.8907693,-77.3482828,2020,6,0,2
11655,Fairfax,25,1976,4,669888,426.95,1569,38.810521,-77.306537,2020,6,0,3
11656,Springfield,1,1964,4,660000,370.79,1780,38.804937,-77.238896,2020,5,1,3
11657,Falls Church,23,1958,4,690000,513.39,1344,38.858431,-77.151372,2020,5,0,3
11658,Springfield,2,1978,4,706000,319.31,2211,38.762607,-77.218972,2020,5,1,2
11659,Fairfax,17,1999,4,750000,299.52,2504,38.806937,-77.326021,2020,5,1,3
11660,Annandale,4,1962,5,587000,470.35,1248,38.820146,-77.21495,2020,5,0,4
11661,Falls Church,26,1972,5,807500,359.85,2244,38.944035,-77.372279,2020,6,1,2
11662,Springfield,8,1979,4,550000,299.89,1834,38.8907693,-77.3482828,2020,6,1,2
11663,Falls Church,2,1946,5,780000,392.16,1989,38.8907693,-77.3482828,2020,5,1,3
11664,Alexandria,10,1997,4,735000,296.85,2476,38.8907693,-77.3482828,2020,6,1,3
11665,Fairfax,5,1990,5,851000,279.11,3049,38.871188,-77.35666,2020,5,1,4
11666,Great Falls,3,1965,4,790000,584.32,1352,38.8907693,-77.3482828,2020,6,0,3
11668,Great Falls,4,1965,4,975000,721.15,1352,38.8907693,-77.3482828,2022,7,0,3
11670,Centreville,2,1988,4,630000,307.32,2050,38.8907693,-77.3482828,2020,5,1,3
11671,Herndon,7,1985,4,735000,304.1,2417,38.918349,-77.38078,2020,5,1,3
11672,Fairfax,0,1972,4,649500,290.73,2234,38.8907693,-77.3482828,2020,4,1,3
11673,Chantilly,2,1986,4,760000,290.96,2612,38.869219,-77.389213,2020,5,1,3
11674,Burke,4,1977,4,480000,481.93,996,38.8907693,-77.3482828,2020,5,1,1
11675,Vienna,23,1961,3,550000,516.92,1064,38.881436,-77.247152,2020,5,0,2
11677,Vienna,1,2020,6,1673075,418.27,4000,38.881436,-77.247152,2021,7,1,5
11679,Alexandria,4,1960,4,670000,453.62,1477,38.8907693,-77.3482828,2020,5,1,3
11680,Herndon,24,1979,4,645000,322.5,2000,38.922172,-77.37991104,2020,6,0,3
11681,Annandale,1,1966,4,640000,426.67,1500,38.838766,-77.367045,2020,4,0,3
11682,Springfield,1,1967,5,700000,467.6,1497,38.8907693,-77.3482828,2020,5,1,3
11683,Burke,36,1979,3,595000,327.28,1818,38.8907693,-77.3482828,2020,6,0,2
11684,Vienna,17,1959,3,598000,586.85,1019,38.886203,-77.256315,2020,6,0,2
11685,Chantilly,13,1987,4,900000,298.9,3011,38.855132,-77.369653,2020,6,1,3
11686,Great Falls,4,1982,5,920000,385.26,2388,38.8907693,-77.3482828,2020,5,1,4
11687,Great Falls,31,1983,4,916500,299.02,3065,39.001451,-77.334531,2020,6,0,3
11688,Reston,29,1995,5,925000,267.81,3454,38.8907693,-77.3482828,2020,6,1,4
11689,Annandale,8,1976,4,630000,283.15,2225,38.812033,-77.265197,2020,5,1,3
11690,Reston,24,1994,4,1000000,274.42,3644,38.8907693,-77.3482828,2020,6,1,4
11691,Herndon,14,1989,4,800000,293.69,2724,38.856767,-77.37003,2020,6,1,2
11692,Alexandria,3,1965,4,732500,309.99,2363,38.727947,-77.066177,2020,5,1,2
11693,Great Falls,5,1974,3,760000,413.94,1836,38.8907693,-77.3482828,2020,5,0,3
11694,Mclean,25,1977,4,1310000,504.04,2599,38.8907693,-77.3482828,2020,6,0,3
11695,Fairfax,7,1996,4,925000,268.27,3448,38.894162,-77.28936,2020,6,1,4
11696,Falls Church,52,1960,5,822500,408.39,2014,38.8907693,-77.3482828,2020,6,0,3
11697,Reston,8,1972,4,625000,289.35,2160,38.943782,-77.374821,2020,5,1,3
11698,Herndon,4,1976,4,515000,460.64,1118,38.8907693,-77.3482828,2020,5,0,3
11699,Mclean,14,2014,5,1430000,302.45,4728,38.8907693,-77.3482828,2020,6,1,4
11700,Oakton,6,1977,4,826500,408.15,2025,38.882923,-77.342178,2020,5,1,3
11701,Alexandria,24,1998,4,815000,302.3,2696,38.772613,-77.125772,2020,6,1,3
11702,Fairfax,2,1965,5,565000,289,1955,38.820825,-77.276793,2020,6,1,2
11703,Falls Church,3,1943,4,562500,434.03,1296,39.1425146,-77.7746046,2020,5,0,2
11705,Falls Church,7,1943,4,699000,501.08,1395,39.1425146,-77.7746046,2021,11,0,2
11707,Falls Church,1,1952,5,488977,575.27,850,38.86416,-77.181987,2020,4,0,2
11708,Reston,1,1983,3,745000,292.85,2544,38.936589,-77.326434,2020,4,1,2
11709,Alexandria,8,2004,5,865000,266.81,3242,38.8907693,-77.3482828,2020,5,1,4
11710,Fairfax,4,1968,4,815000,435.36,1872,38.886657,-77.300997,2020,5,0,4
11711,Centreville,2,1986,4,571500,306.27,1866,38.8907693,-77.3482828,2020,5,1,2
11712,Alexandria,10,1958,3,489900,439.37,1115,38.879656,-77.325226,2020,5,0,2
11713,Burke,11,1987,4,699901,285.67,2450,38.8907693,-77.3482828,2020,6,1,3
11714,Mclean,26,1977,5,1575000,807.69,1950,38.8907693,-77.3482828,2020,6,1,3
11715,Falls Church,6,1954,4,1575000,897.44,1755,38.8907693,-77.3482828,2020,5,0,3
11716,Reston,3,1999,5,1175000,271.24,4332,32.7440238,-90.0331404,2020,5,1,4
11717,Lorton,6,2000,5,912700,263.48,3464,32.7440238,-90.0331404,2020,5,1,4
11718,Falls Church,6,1979,3,702000,305.75,2296,38.8907693,-77.3482828,2020,5,2,2
11719,Clifton,28,1988,6,685000,228.64,2996,38.817097,-77.422084,2020,6,1,3
11721,Clifton,5,1988,6,925000,308.74,2996,38.817097,-77.422084,2022,7,1,3
11723,Fairfax Station,1,1993,4,740000,347.42,2130,32.7440238,-90.0331404,2020,5,1,3
11725,Fairfax Station,7,1993,4,805000,377.93,2130,32.7440238,-90.0331404,2021,11,1,3
11727,Springfield,5,1962,4,627000,418,1500,38.80671,-77.250474,2020,5,1,2
11728,Burke,5,1984,3,665000,380.87,1746,38.798072,-77.258175,2020,5,1,2
11729,Alexandria,3,1962,5,630000,432.69,1456,38.8907693,-77.3482828,2020,6,0,3
11730,Lorton,2,1987,4,635000,283.48,2240,38.729091,-77.17952,2020,4,2,2
11731,Springfield,5,1963,4,580000,317.29,1828,38.8907693,-77.3482828,2020,6,1,2
11733,Springfield,24,1963,4,700000,382.93,1828,38.8907693,-77.3482828,2022,8,1,2
11735,Springfield,7,1959,5,765000,322.51,2372,38.771674,-77.2100915,2020,5,1,3
11736,Falls Church,48,1946,4,520000,462.22,1125,38.476466,-78.615042,2020,6,1,1
11737,Alexandria,5,1948,2,350000,437.5,800,38.725501,-77.124321,2020,6,0,1
11738,Fairfax Station,12,2005,5,915000,485.93,1883,38.8907693,-77.3482828,2020,5,2,3
11740,Fairfax Station,7,2005,5,1142000,606.48,1883,38.8907693,-77.3482828,2022,11,2,3
11742,Vienna,3,1983,4,833000,421.56,1976,38.9398,-77.288449,2020,5,1,2
11743,Vienna,22,2020,6,1625000,360.63,4506,38.885661,-77.256129,2020,6,2,5
11744,Burke,2,1971,3,510000,331.17,1540,38.8907693,-77.3482828,2020,5,0,2
11746,Burke,8,1971,3,600000,389.61,1540,38.8907693,-77.3482828,2021,4,0,2
11749,Burke,2,1978,4,701000,295.91,2369,38.8907693,-77.3482828,2020,5,1,3
11750,Herndon,7,1984,3,715000,269.3,2655,38.9234315,-77.37426269,2020,5,1,3
11751,Fairfax,30,1992,4,830000,274.11,3028,38.871314,-77.35998731,2020,6,1,4
11752,Chantilly,5,1986,4,505000,283.39,1782,38.8907693,-77.3482828,2020,5,1,2
11753,Lorton,46,2005,4,700000,224.5,3118,38.8907693,-77.3482828,2020,6,1,4
11754,Mclean,10,1969,5,860000,314.9,2731,38.8907693,-77.3482828,2020,5,1,2
11755,Reston,4,1997,4,945000,257.99,3663,32.7440238,-90.0331404,2020,4,1,4
11756,Great Falls,22,1965,4,750000,510.2,1470,38.9968516,-77.3298395,2020,5,0,3
11757,Springfield,5,1978,5,720000,306.91,2346,32.7440238,-90.0331404,2020,5,1,3
11758,Chantilly,12,1985,5,725000,249.91,2901,38.869219,-77.389213,2020,5,1,3
11759,Falls Church,6,1952,3,469900,395.54,1188,38.892079,-77.35751,2020,5,0,1
11760,Annandale,21,2006,4,850000,251.18,3384,38.854249,-77.367945,2020,5,1,4
11761,Alexandria,3,2009,4,875000,310.72,2816,38.8907693,-77.3482828,2020,6,1,4
11762,Falls Church,3,1951,5,770000,564.1,1365,38.938517,-77.363489,2020,5,0,2
11764,Falls Church,40,2022,7,1950000,462.09,4220,38.938517,-77.363489,2022,8,0,6
11766,Alexandria,17,1953,3,442250,552.81,800,38.8907693,-77.3482828,2020,6,0,1
11767,Vienna,19,1960,4,635000,353.17,1798,36.5615409,-76.2010467,2020,5,0,2
11768,Centreville,23,1975,4,470000,508.66,924,38.8907693,-77.3482828,2020,5,0,2
11769,Falls Church,6,1950,3,620000,406.82,1524,38.8907693,-77.3482828,2020,5,0,2
11770,Alexandria,4,2004,3,815000,238.03,3424,38.774386,-77.132801,2020,5,1,3
11771,Burke,7,1980,5,660000,270.71,2438,38.787698,-77.312433,2020,5,1,2
11772,Mclean,7,1956,4,785000,348.89,2250,38.9273897,-77.1814791,2020,5,0,3
11773,Herndon,4,1987,4,644950,285.38,2260,38.996378,-77.385583,2020,5,2,2
11774,Fairfax Station,6,1988,6,989000,307.14,3220,38.8907693,-77.3482828,2020,5,0,4
11775,Fairfax,5,1970,4,602000,231.54,2600,38.865876,-77.400942,2020,6,0,2
11776,Lorton,4,1978,4,803000,286.58,2802,38.853553,-77.344446,2020,5,0,3
11777,Fairfax,9,1980,3,539000,473.64,1138,38.8907693,-77.3482828,2020,5,0,3
11778,Herndon,16,1986,5,796100,225.52,3530,38.921971,-77.402691,2020,5,1,3
11779,Falls Church,33,1957,4,804000,437.91,1836,38.8907693,-77.3482828,2020,6,0,3
11780,Centreville,9,1978,4,550000,324.29,1696,38.8907693,-77.3482828,2020,5,1,3
11781,Herndon,4,1978,6,484000,163.4,2962,43.28768751,-73.63778555,2020,5,1,2
11782,Fairfax Station,2,1988,4,970000,281,3452,38.8907693,-77.3482828,2020,5,1,3
11783,Alexandria,6,1956,3,650000,478.65,1358,38.8907693,-77.3482828,2020,5,1,2
11784,Falls Church,5,1945,3,565000,490.45,1152,38.871502,-77.1787325,2020,5,1,1
11785,Mclean,3,1955,5,1200000,375,3200,38.9136295,-77.17174463,2020,5,0,4
11786,Mclean,4,1979,5,975000,430.84,2263,38.8907693,-77.3482828,2020,5,1,3
11787,Great Falls,6,1987,5,985000,313.69,3140,38.898758,-77.348047,2020,6,1,3
11788,Springfield,8,1980,4,630000,285.46,2207,32.7440238,-90.0331404,2020,5,1,3
11789,Mclean,5,2017,7,1625000,302.66,5369,38.8907693,-77.3482828,2020,5,1,7
11790,Mclean,0,1962,6,1375000,527.43,2607,38.8907693,-77.3482828,2020,3,1,3
11791,Springfield,20,1973,4,570000,250.66,2274,38.749194,-77.218256,2020,5,1,2
11792,Clifton,1,1987,4,629000,238.98,2632,38.8907693,-77.3482828,2020,4,1,3
11793,Clifton,34,2000,5,695000,266.08,2612,38.8384875,-77.40684,2020,6,1,3
11794,Springfield,27,1967,5,625000,253.65,2464,38.8907693,-77.3482828,2020,6,1,2
11795,Mclean,18,1981,5,1215000,371.11,3274,38.896925,-77.330691,2020,5,1,3
11796,Fairfax Station,6,1987,4,796000,340.46,2338,38.7411325,-77.277589,2020,6,1,3
11797,Springfield,3,1981,5,620000,283.88,2184,32.7440238,-90.0331404,2020,5,1,3
11798,Clifton,18,1986,4,675000,229.59,2940,38.814109,-77.419597,2020,6,1,3
11799,Fairfax Station,3,1991,5,791000,259.94,3043,38.8907693,-77.3482828,2020,5,0,4
11800,Springfield,49,1980,4,469900,508.55,924,38.727327,-77.23081,2020,6,0,2
11801,Clifton,3,1986,4,680000,285.47,2382,38.8907693,-77.3482828,2020,5,1,3
11802,Alexandria,6,1951,3,580000,460.32,1260,38.8907693,-77.3482828,2020,4,0,2
11803,Alexandria,13,1952,4,950000,373.72,2542,38.930203,-77.322301,2020,5,1,3
11804,Oakton,10,1968,4,830000,210.13,3950,38.87999326,-77.36400254,2020,5,1,3
11805,Oakton,5,1985,5,885000,218.52,4050,38.891015,-77.319897,2020,5,1,3
11806,Springfield,5,1975,4,720000,293.76,2451,38.8907693,-77.3482828,2020,6,1,3
11807,Mclean,3,1965,5,1227000,647.15,1896,38.8907693,-77.3482828,2020,5,0,3
11809,Mclean,19,1965,5,775000,408.76,1896,38.8907693,-77.3482828,2020,1,0,3
11811,Herndon,45,1987,4,695000,286.01,2430,38.927538,-77.393921,2020,6,1,2
11812,Alexandria,8,1961,4,759900,598.35,1270,38.72767955,-77.05707702,2020,5,0,3
11813,Vienna,6,1995,6,1500000,277.78,5400,32.7440238,-90.0331404,2020,5,0,6
11814,Herndon,4,1981,3,550000,333.54,1649,38.8907693,-77.3482828,2020,5,1,2
11815,Mclean,14,1961,5,810000,609.02,1330,38.935358,-77.290251,2020,5,0,4
11816,Annandale,0,1951,3,539500,440.77,1224,38.862073,-77.38983,2020,4,0,2
11817,Great Falls,14,1979,4,799000,323.48,2470,38.8907693,-77.3482828,2020,5,1,2
11818,Burke,5,1979,4,490000,397.73,1232,38.8907693,-77.3482828,2020,5,0,3
11819,Alexandria,16,1977,3,714500,367.54,1944,38.794012,-77.091256,2020,6,1,3
11820,Chantilly,5,2002,5,965000,277.7,3475,38.863304,-77.421583,2020,5,1,4
11821,Herndon,3,1988,4,705000,371.05,1900,38.9167585,-77.40329597,2020,5,1,3
11822,Fairfax,42,2004,5,980000,228.54,4288,38.846439,-77.35205634,2020,6,1,4
11823,Fairfax Station,0,1978,4,775000,288.1,2690,38.8907693,-77.3482828,2020,3,1,3
11825,Fairfax Station,11,1978,4,990000,368.03,2690,38.8907693,-77.3482828,2021,9,1,3
11827,Mclean,37,1980,4,760000,452.38,1680,38.8907693,-77.3482828,2020,5,0,3
11828,Chantilly,4,1965,5,450000,473.68,950,38.8907693,-77.3482828,2020,5,0,2
11829,Alexandria,4,1961,4,689500,453.02,1522,38.72690955,-77.05628296,2020,5,0,2
11830,Annandale,3,1950,3,385000,457.24,842,38.870368,-77.348229,2020,5,0,1
11831,Herndon,2,1975,3,455000,332.6,1368,38.972358,-77.402168,2020,4,0,2
11833,Herndon,6,1975,3,527500,385.6,1368,38.972358,-77.402168,2021,8,0,2
11835,Centreville,16,1996,5,689000,249.01,2767,38.816138,-77.457541,2020,6,1,3
11836,Springfield,4,1955,3,479000,392.62,1220,38.8907693,-77.3482828,2020,5,0,2
11837,Mclean,5,1970,6,1280000,431.7,2965,38.8907693,-77.3482828,2020,6,1,3
11838,Burke,27,1979,4,737000,323.25,2280,38.809928,-77.276326,2020,5,1,2
11839,Burke,11,1980,4,690000,305.31,2260,38.8907693,-77.3482828,2020,6,1,2
11841,Springfield,4,1972,4,649000,323.21,2008,38.8974086,-77.3685301,2020,5,1,2
11842,Springfield,3,1979,4,732500,339.75,2156,38.8907693,-77.3482828,2020,5,1,2
11843,Alexandria,6,1962,3,393000,303.47,1295,38.8907693,-77.3482828,2020,5,1,1
11844,Mclean,10,1986,6,1350000,300.13,4498,38.8907693,-77.3482828,2020,5,2,4
11845,Mclean,7,1963,4,1275000,331.17,3850,38.8907693,-77.3482828,2020,4,0,3
11846,Fairfax,10,1969,4,660000,468.75,1408,38.8907693,-77.3482828,2020,6,0,3
11847,Springfield,3,1956,3,505000,317.61,1590,38.8907693,-77.3482828,2020,5,0,2
11848,Lorton,9,1990,4,735000,228.62,3215,38.8907693,-77.3482828,2020,6,1,3
11849,Herndon,3,1983,5,564000,241.85,2332,38.8907693,-77.3482828,2020,4,1,2
11850,Springfield,3,1969,5,585000,433.33,1350,38.8907693,-77.3482828,2020,5,1,2
11851,Chantilly,2,2002,5,980000,271.62,3608,38.862293,-77.423909,2020,5,1,4
11852,Annandale,12,1965,4,596000,446.78,1334,38.8907693,-77.3482828,2020,6,0,3
11853,Centreville,30,1993,4,660000,238.1,2772,38.8907693,-77.3482828,2020,6,1,4
11855,Centreville,19,1993,4,790000,284.99,2772,38.8907693,-77.3482828,2022,7,1,4
11857,Falls Church,5,1949,3,762500,343.47,2220,38.8907693,-77.3482828,2020,4,1,2
11858,Fairfax,3,1978,4,625000,385.33,1622,38.8907693,-77.3482828,2020,5,0,3
11859,Oak Hill,38,1977,4,765000,295.14,2592,38.9032887,-77.36453824,2020,6,1,3
11860,Alexandria,26,2012,5,920000,263.01,3498,38.04503,-78.503213,2020,5,1,3
11861,Burke,9,1978,5,680000,467.68,1454,38.75978185,-77.27955915,2020,6,0,3
11862,Fairfax Station,3,1986,5,900000,320.74,2806,38.756964,-77.288576,2020,4,1,3
11863,Fairfax,15,1986,4,640000,284.44,2250,38.8331385,-77.3943551,2020,6,1,3
11864,Clifton,13,1986,4,687000,261.02,2632,38.8907693,-77.3482828,2020,5,1,3
11865,Falls Church,2,1979,3,635000,374.41,1696,38.857709,-77.207278,2020,5,1,2
11866,Springfield,3,1962,5,565000,347.48,1626,38.8907693,-77.3482828,2020,5,0,3
11867,Alexandria,1,1952,3,488000,419.6,1163,38.8907693,-77.3482828,2020,5,0,2
11868,Falls Church,11,2017,5,1292000,459.13,2814,38.8907693,-77.3482828,2020,6,0,4
11869,Vienna,54,1972,5,775000,293.34,2642,38.8907693,-77.3482828,2020,6,2,2
11870,Mclean,4,1969,5,1250000,582.48,2146,38.8907693,-77.3482828,2020,5,0,4
11871,Herndon,34,1977,5,497000,455.13,1092,38.932305,-77.387336,2020,5,0,3
11872,Alexandria,5,1966,5,495000,343.75,1440,38.852896,-77.363095,2020,5,0,3
11873,Falls Church,5,1951,5,600000,294.12,2040,38.8907693,-77.3482828,2020,5,0,3
11874,Centreville,2,1996,4,800000,272.29,2938,38.8907693,-77.3482828,2020,5,1,3
11875,Alexandria,21,1950,4,630000,417.77,1508,38.818732,-77.166382,2020,5,0,2
11876,Fairfax,25,1979,4,670000,349.5,1917,38.871388,-77.386431,2020,6,0,3
11877,Herndon,3,1981,4,541000,256.52,2109,38.8907693,-77.3482828,2020,5,1,3
11878,Mclean,20,1976,5,1160000,359.47,3227,38.8907693,-77.3482828,2020,6,1,3
11879,Alexandria,28,1954,3,515000,515,1000,38.8907693,-77.3482828,2020,5,0,2
11880,Herndon,3,1985,5,707600,249.33,2838,38.918849,-77.380564,2020,5,1,3
11881,Alexandria,20,1961,9,575000,246.68,2331,38.8907693,-77.3482828,2020,6,0,5
11882,Mclean,2,1959,4,950000,552.97,1718,38.8907693,-77.3482828,2020,5,0,3
11883,Fairfax,2,1998,5,995000,292.65,3400,38.8907693,-77.3482828,2020,5,1,4
11884,Burke,5,1978,4,700000,290.46,2410,38.8907693,-77.3482828,2020,5,1,3
11885,Reston,5,1993,4,1024990,336.61,3045,38.97661,-77.341504,2020,5,1,3
11886,Burke,9,1978,4,670000,299.37,2238,38.773172,-77.279451,2020,4,1,2
11887,Vienna,11,2000,4,950000,293.39,3238,38.8767884,-77.2881541,2020,5,1,3
11888,Lorton,5,1990,4,815000,267.04,3052,38.8907693,-77.3482828,2020,5,1,4
11889,Fairfax,14,1965,4,720463,282.76,2548,38.836533,-77.367083,2020,5,1,3
11890,Oakton,14,1986,4,933000,314.35,2968,38.88909835,-77.31572201,2020,5,1,3
11891,Falls Church,10,1954,4,525000,448.72,1170,38.884728,-77.353321,2020,5,0,2
